		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    4090    2050       6      19       9    13.0    71.0    0.93   100.2   540.3   116.8   683.3    0.00
    4091    2050       6      19      10    14.4    57.4    1.08   251.9   534.2   191.0   488.6    0.00
    4092    2050       6      19      11    15.7    43.7    1.08   251.9   362.4   241.0   159.6    0.00
    4093    2050       6      19      12    16.1    42.0    1.08   251.9   330.5   270.7    75.6    0.00
    4094    2050       6      19      13    16.5    40.4    0.97   164.1   364.1   317.2    59.3    0.00
    4095    2050       6      19      14    16.9    38.7    0.97   164.1   319.1   288.4    40.3    0.00
    4096    2050       6      19      15    17.0    38.4    1.27   163.1   295.9   248.2    67.9    0.00
    4097    2050       6      19      16    17.2    38.0    1.68   162.4   377.4   270.0   173.2    0.00
    4098    2050       6      19      17    17.3    37.7    1.98   162.0   374.4   278.9   184.2    0.00
    4099    2050       6      19      18    17.1    39.4    2.28   161.7   254.3   203.5   125.3    0.00
    4100    2050       6      19      19    16.8    41.0    2.65   120.7   169.0   121.4   164.5    0.00
    4101    2050       6      19      20    16.6    42.7    2.95   120.6   131.5    72.6   334.3    0.00
    4102    2050       6      19      21    15.2    52.0    2.95   120.6    74.7    74.7     0.0    0.00
    4103    2050       6      19      22    13.6    61.4    2.97   151.2    18.6    18.6     0.0    0.00
    4104    2050       6      19      23    12.1    70.7    2.97   151.2     2.2     2.2     0.0    0.00
    4105    2050       6      20       0    10.6    77.5    2.67   151.3     0.0     0.0     0.0    0.00
    4106    2050       6      20       1     9.3    84.1    2.24   100.1     0.0     0.0     0.0    0.00
    4107    2050       6      20       2     7.8    90.9    1.94   100.1     0.0     0.0     0.0    0.00
    4108    2050       6      20       3     8.8    89.9    2.64   100.1     3.3     3.3     0.0    0.00
    4109    2050       6      20       4     9.7    88.9    3.25    89.8    25.0    25.0     0.0    0.00
    4110    2050       6      20       5    10.6    87.9    3.95    89.9    72.2    57.6    83.4    0.00
    4111    2050       6      20       6    11.4    87.9    4.25    89.9    86.9    72.0    51.7    0.00
    4112    2050       6      20       7    12.2    87.9    4.66   120.4    62.5    54.9    18.8    0.00
    4113    2050       6      20       8    13.0    87.9    4.96   120.3    73.1    67.2    11.4    0.00
    4114    2050       6      20       9    13.5    86.1    5.26   120.3    80.6    73.9    10.9    1.33
    4115    2050       6      20      10    14.0    84.5    5.74   190.8   170.7   136.5    48.7    0.60
    4116    2050       6      20      11    14.5    82.8    6.05   190.7   481.0   221.4   341.4    0.00
    4117    2050       6      20      12    15.1    71.4    6.35   190.7   681.1   238.6   559.6    0.00
    4118    2050       6      20      13    15.8    60.0    6.79   220.6   752.1   224.2   667.4    0.00
    4119    2050       6      20      14    16.3    48.7    7.09   220.5   750.1   186.5   740.9    0.00
    4120    2050       6      20      15    16.3    47.0    6.79   220.6   733.2   142.4   840.9    0.00
    4121    2050       6      20      16    16.3    45.4    6.40   230.5   660.0   135.4   846.2    0.00
    4122    2050       6      20      17    16.2    43.7    6.09   230.5   529.2   117.5   793.3    0.00
    4123    2050       6      20      18    15.6    43.7    5.39   230.6   437.7    74.5   894.3    0.00
    4124    2050       6      20      19    15.0    43.7    4.79   230.7   318.5    54.6   911.8    0.00
    4125    2050       6      20      20    14.4    43.7    4.08   230.8   194.8    42.7   861.4    0.00
    4126    2050       6      20      21    13.1    52.4    3.78   230.9    92.2    92.2     0.0    0.00
    4127    2050       6      20      22    11.7    61.0    3.33   191.3    26.7    26.7     0.0    0.00
    4128    2050       6      20      23    10.4    69.7    3.03   191.5     2.8     2.8     0.0    0.00
    4129    2050       6      21       0     9.9    75.5    2.72   191.6     0.0     0.0     0.0    0.00
    4130    2050       6      21       1     9.6    81.1    2.29   171.9     0.0     0.0     0.0    0.00
    4131    2050       6      21       2     9.1    86.8    1.99   172.1     0.0     0.0     0.0    0.00
    4132    2050       6      21       3     9.0    87.9    2.29   171.9     3.6     3.6     0.0    0.00
    4133    2050       6      21       4     8.9    88.9    2.70   171.6    25.3    25.3     0.0    0.00
    4134    2050       6      21       5     8.8    89.9    3.00   171.4    70.6    47.2   133.6    0.00
    4135    2050       6      21       6    10.3    82.5    3.70   171.2   115.7    89.4    91.1    0.00
    4136    2050       6      21       7    11.9    75.1    4.33   191.0   186.5   150.3    89.4    0.00
    4137    2050       6      21       8    13.5    67.7    5.04   190.9   357.4   173.3   355.4    0.00
    4138    2050       6      21       9    14.6    61.0    4.74   190.9   547.5   149.9   642.1    0.00
    4139    2050       6      21      10    15.8    54.4    4.29   160.9   600.9   215.4   549.2    0.00
    4140    2050       6      21      11    16.8    47.7    3.99   161.0   557.2   302.6   334.8    0.00
    4141    2050       6      21      12    17.1    46.4    3.69   161.1   574.2   339.4   297.0    0.00
    4142    2050       6      21      13    17.3    45.0    3.29   161.2   498.3   339.1   201.4    0.00
    4143    2050       6      21      14    17.6    43.7    2.99   161.3   383.3   315.7    88.9    0.00
    4144    2050       6      21      15    17.7    44.0    2.68   161.5   331.0   287.7    61.6    0.00
    4145    2050       6      21      16    17.8    44.4    2.35   211.8   308.8   272.4    58.5    0.00
    4146    2050       6      21      17    17.9    44.7    2.05   212.0   276.2   234.4    80.5    0.00
    4147    2050       6      21      18    17.6    45.4    1.74   212.4   185.4   160.0    62.4    0.00
    4148    2050       6      21      19    17.2    46.0    1.36   232.4   131.2   117.5    47.3    0.00
    4149    2050       6      21      20    16.9    46.7    1.06   233.1   104.3    90.3    78.7    0.00
    4150    2050       6      21      21    15.5    57.0    1.36   232.4    61.1    61.1     0.0    0.00
    4151    2050       6      21      22    14.0    67.4    1.78   251.2    23.1    23.1     0.0    0.00
    4152    2050       6      21      23    12.5    77.8    2.08   251.0     3.9     3.9     0.0    0.00
    4153    2050       6      22       0    11.9    81.5    2.08   251.0     0.0     0.0     0.0    0.00
    4154    2050       6      22       1    11.2    85.1    2.09   289.5     0.0     0.0     0.0    0.00
    4155    2050       6      22       2    10.6    88.9    2.09   289.5     0.0     0.0     0.0    0.00
    4156    2050       6      22       3    10.1    89.2    1.79   289.5     1.1     1.1     0.0    0.00
    4157    2050       6      22       4     9.7    89.6    1.37   317.8    11.7    11.7     0.0    0.00
    4158    2050       6      22       5     9.3    89.9    1.07   317.2    39.2    29.7    54.0    0.00
    4159    2050       6      22       6    11.4    78.8    1.37   317.8   125.7    51.5   256.1    0.00
    4160    2050       6      22       7    13.5    67.7    1.77   318.3   290.4    75.9   527.9    0.00
    4161    2050       6      22       8    15.7    56.7    2.07   318.5   400.5   127.7   525.5    0.00
    4162    2050       6      22       9    16.3    53.4    2.37   318.7   525.6   133.6   631.9    0.00
    4163    2050       6      22      10    17.0    50.0    2.79   250.7   537.8   209.2   467.8    0.00
    4164    2050       6      22      11    17.7    46.7    3.09   250.7   532.5   321.7   276.9    0.00
    4165    2050       6      22      12    18.4    45.4    3.09   250.7   672.0   324.2   439.9    0.00
    4166    2050       6      22      13    19.2    44.0    3.08   240.9   653.9   316.8   426.4    0.00
    4167    2050       6      22      14    19.9    42.7    3.08   240.9   479.9   299.3   237.6    0.00
    4168    2050       6      22      15    19.8    44.4    3.39   240.8   272.0   208.7    90.2    0.02
    4169    2050       6      22      16    19.8    46.0    3.80   289.7   236.5   167.3   111.8    0.15
    4170    2050       6      22      17    19.7    47.7    4.10   289.8   366.9   166.2   387.8    0.32
    4171    2050       6      22      18    19.1    48.4    4.41   289.8   331.9   132.2   493.3    0.05
    4172    2050       6      22      19    18.6    49.0    4.79   240.6   233.4   110.6   426.5    0.07
    4173    2050       6      22      20    18.0    49.7    5.10   240.5   173.7    73.4   572.4    0.00
    4174    2050       6      22      21    16.7    55.0    4.79   240.6    85.0    85.0     0.0    0.00
    4175    2050       6      22      22    15.6    60.4    4.35   201.0    26.4    26.4     0.0    0.00
    4176    2050       6      22      23    14.3    65.7    4.05   201.1     3.9     3.9     0.0    0.00
    4177    2050       6      23       0    13.7    75.1    4.05   201.1     0.0     0.0     0.0    0.00
    4178    2050       6      23       1    13.0    84.5    4.03   191.1     0.0     0.0     0.0    0.00
    4179    2050       6      23       2    12.4    93.9    4.03   191.1     0.0     0.0     0.0    0.00
    4180    2050       6      23       3    12.2    93.6    3.73   191.2     1.7     1.7     0.0    0.00
    4181    2050       6      23       4    12.1    93.2    3.33   191.3    13.1    13.1     0.0    0.00
    4182    2050       6      23       5    11.9    92.9    3.03   191.5    50.0    42.2    44.3    0.00
    4183    2050       6      23       6    12.6    89.6    3.33   191.3    68.1    59.4    30.4    0.00
    4184    2050       6      23       7    13.3    86.1    3.74   201.2    89.4    82.3    17.6    0.00
    4185    2050       6      23       8    14.0    82.8    4.05   201.1   152.9   138.6    27.5    0.00
    4186    2050       6      23       9    14.2    82.1    4.35   201.0   204.8   168.5    58.6    0.03
    4187    2050       6      23      10    14.3    81.5    4.76   210.9   243.4   179.9    90.5    0.55
    4188    2050       6      23      11    14.5    80.8    5.06   210.8   211.2   157.7    70.3    0.03
    4189    2050       6      23      12    14.1    84.5    3.76   211.1   195.9   162.4    42.3    0.26
    4190    2050       6      23      13    13.6    88.2    2.35   211.8   156.8   136.8    25.3    0.31
    4191    2050       6      23      14    13.2    91.9    1.04   214.0   239.8   176.7    83.1    0.70
    4192    2050       6      23      15    14.2    88.2    1.34   213.1   304.1   223.7   114.5    0.70
    4193    2050       6      23      16    15.2    84.5    1.77   241.5   250.9   201.0    80.7    0.23
    4194    2050       6      23      17    16.2    80.8    2.08   241.3   270.4   208.1   120.4    0.36
    4195    2050       6      23      18    16.1    82.1    2.08   241.3   163.4   125.9    92.7    0.10
    4196    2050       6      23      19    15.9    83.5    1.96   141.5   161.5    83.9   269.5    0.47
    4197    2050       6      23      20    15.8    84.8    1.96   141.5   179.8    80.0   569.5    0.00
    4198    2050       6      23      21    14.6    82.5    2.26   141.3    68.3    68.3     0.0    0.00
    4199    2050       6      23      22    13.4    80.1    2.75   211.5    17.8    17.8     0.0    0.00
    4200    2050       6      23      23    12.2    77.8    3.05   211.4     2.8     2.8     0.0    0.00
    4201    2050       6      24       0    10.7    84.5    2.75   211.5     0.0     0.0     0.0    0.00
    4202    2050       6      24       1     9.2    91.2    2.25    69.1     0.0     0.0     0.0    0.00
    4203    2050       6      24       2     7.7    98.0    1.94    68.9     0.0     0.0     0.0    0.00
    4204    2050       6      24       3     8.0    97.3    1.94    68.9     4.7     4.7     0.0    0.00
