Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    4978    2100       7      26       9    19.3    83.5    1.58   212.9   330.6   199.0   232.4    0.00
    4979    2100       7      26      10    20.4    72.7    2.17   209.4   421.0   254.1   256.3    0.00
    4980    2100       7      26      11    21.6    61.8    2.86   207.1   474.7   312.8   227.7    0.00
    4981    2100       7      26      12    22.1    59.1    3.16   206.4   505.4   332.4   233.1    0.00
    4982    2100       7      26      13    22.5    56.5    3.56   205.7   429.2   336.7   124.7    0.00
    4983    2100       7      26      14    23.0    53.8    3.85   205.3   354.2   315.5    54.5    0.00
    4984    2100       7      26      15    23.1    54.8    3.56   205.7   294.7   266.0    44.2    0.00
    4985    2100       7      26      16    23.1    55.8    3.36   236.6   296.9   259.6    66.1    0.00
    4986    2100       7      26      17    23.2    56.8    3.06   237.2   264.6   233.6    67.3    0.00
    4987    2100       7      26      18    22.2    61.8    2.76   238.0   185.2   152.8    94.1    0.00
    4988    2100       7      26      19    21.1    66.7    2.49   258.0   109.1    82.8   117.3    0.00
    4989    2100       7      26      20    20.1    71.7    2.20   259.1    46.8    44.1    25.2    0.00
    4990    2100       7      26      21    18.9    79.2    1.90   260.6    20.8    20.8     0.0    0.00
    4991    2100       7      26      22    17.5    86.7    0.91   128.2     4.3     4.3     0.0    0.00
    4992    2100       7      26      23    16.2    94.2    0.61   127.4     0.0     0.0     0.0    0.00
    4993    2100       7      27       0    15.7    95.8    0.91   128.2     0.0     0.0     0.0    0.00
    4994    2100       7      27       1    15.2    97.4    1.31   141.7     0.0     0.0     0.0    0.00
    4995    2100       7      27       2    14.7    99.0    1.61   141.4     0.0     0.0     0.0    0.00
    4996    2100       7      27       3    14.9    98.7    1.61   141.4     0.0     0.0     0.0    0.00
    4997    2100       7      27       4    15.1    98.4    1.63   116.7     3.8     3.8     0.0    0.00
    4998    2100       7      27       5    15.3    98.1    1.63   116.7    28.5    25.2    31.3    0.00
    4999    2100       7      27       6    17.1    90.0    1.63   116.7    64.1    58.3    25.9    0.00
    5000    2100       7      27       7    19.0    81.8    1.66   165.8   165.5   126.2   114.5    0.00
    5001    2100       7      27       8    20.7    73.6    1.66   165.8   317.4   215.6   221.8    0.00
    5002    2100       7      27       9    21.7    70.4    2.36   164.1   381.3   256.6   221.4    0.00
    5003    2100       7      27      10    22.5    67.0    2.99   174.3   415.8   296.0   184.8    0.00
    5004    2100       7      27      11    23.4    63.8    3.69   173.5   493.8   336.5   222.1    0.00
    5005    2100       7      27      12    23.6    64.1    3.69   173.5   523.7   357.5   224.7    0.00
    5006    2100       7      27      13    24.0    64.5    3.79   194.8   386.0   313.7    97.7    0.00
    5007    2100       7      27      14    24.2    64.8    3.79   194.8   268.7   248.3    28.8    0.00
    5008    2100       7      27      15    24.2    64.5    3.10   195.9   276.4   249.7    41.2    0.00
    5009    2100       7      27      16    24.1    64.1    2.89   256.9   239.1   213.7    45.2    0.00
    5010    2100       7      27      17    24.1    63.8    2.20   259.1   166.6   155.3    24.7    0.00
    5011    2100       7      27      18    23.6    67.7    2.20   259.1   130.1   121.1    26.4    0.00
    5012    2100       7      27      19    23.1    71.7    2.25   268.0    92.3    85.3    31.8    0.00
    5013    2100       7      27      20    22.7    75.6    2.25   268.0    39.7    37.7    19.5    0.00
    5014    2100       7      27      21    21.6    83.2    1.95   269.3    10.5    10.5     0.0    0.22
    5015    2100       7      27      22    20.4    90.6    1.68   318.7     1.7     1.7     0.0    0.63
    5016    2100       7      27      23    19.3    98.1    1.39   318.4     0.0     0.0     0.0    0.68
    5017    2100       7      28       0    19.0    98.7    2.38   319.1     0.0     0.0     0.0    1.93
    5018    2100       7      28       1    18.6    99.3    3.23     4.3     0.0     0.0     0.0    2.14
    5019    2100       7      28       2    18.3   100.0    4.23     5.7     0.0     0.0     0.0    2.06
    5020    2100       7      28       3    18.3    99.0    4.53     5.9     0.0     0.0     0.0    2.00
    5021    2100       7      28       4    18.4    98.1    4.92     6.3     0.0     0.0     0.0    1.35
    5022    2100       7      28       5    18.4    97.1    5.22     6.5     2.5     2.3     1.6    0.62
    5023    2100       7      28       6    18.7    97.8    5.22     6.5    12.0    10.8     5.5    2.47
    5024    2100       7      28       7    19.1    98.4    5.31   347.6    30.2    27.7     7.3    1.04
    5025    2100       7      28       8    19.4    99.0    5.31   347.6    51.0    47.4     7.7    0.56
    5026    2100       7      28       9    19.6    98.4    5.31   347.6    71.5    66.3     9.2    0.72
    5027    2100       7      28      10    19.7    97.8    5.35   338.2   105.7    98.3    11.4    0.36
    5028    2100       7      28      11    19.9    97.1    5.35   338.2   145.4   135.5    14.1    0.48
    5029    2100       7      28      12    19.9    95.2    4.65   337.9   132.3   123.1    12.6    0.12
    5030    2100       7      28      13    19.9    93.2    4.02   346.8    82.7    76.3     8.7    0.00
    5031    2100       7      28      14    19.9    91.3    3.32   346.1    70.9    65.8     7.3    0.12
    5032    2100       7      28      15    19.9    93.9    3.32   346.1    67.9    62.6     8.3    1.92
    5033    2100       7      28      16    20.0    96.4    3.38   319.3    59.2    54.7     8.0    4.53
    5034    2100       7      28      17    20.0    99.0    3.38   319.3    86.9    81.1    12.6    1.24
    5035    2100       7      28      18    19.9    97.8    3.38   319.3    97.2    90.8    19.1    0.48
    5036    2100       7      28      19    19.8    96.4    3.38   310.5    68.7    64.3    20.6    0.24
    5037    2100       7      28      20    19.7    95.2    3.38   310.5    46.2    43.0    32.2    0.12
    5038    2100       7      28      21    19.6    95.2    3.68   310.4    15.4    15.4     0.0    0.18
    5039    2100       7      28      22    19.6    95.2    4.08   319.4     1.7     1.7     0.0    0.55
    5040    2100       7      28      23    19.5    95.2    4.38   319.5     0.0     0.0     0.0    0.23
    5041    2100       7      29       0    19.2    94.2    5.08   319.6     0.0     0.0     0.0    0.31
    5042    2100       7      29       1    18.9    93.2    5.68   319.6     0.0     0.0     0.0    0.73
    5043    2100       7      29       2    18.5    92.2    6.38   319.6     0.0     0.0     0.0    0.73
    5044    2100       7      29       3    18.3    93.2    6.68   319.7     0.0     0.0     0.0    0.73
    5045    2100       7      29       4    18.1    94.2    7.08   319.7     1.4     1.4     0.0    0.40
    5046    2100       7      29       5    17.9    95.2    7.38   319.7     6.3     5.6     7.4    0.23
    5047    2100       7      29       6    18.2    95.2    8.08   319.7    18.9    16.6    10.7    0.13
    5048    2100       7      29       7    18.4    95.2    8.68   319.7    50.4    46.3    12.0    1.41
    5049    2100       7      29       8    18.7    95.2    9.38   319.8    83.0    76.6    14.1    0.31
    5050    2100       7      29       9    18.6    95.4    9.08   319.8    90.6    83.5    12.7    1.45
    5051    2100       7      29      10    18.4    95.8    8.68   319.7    93.1    85.8    11.3    0.96
    5052    2100       7      29      11    18.3    96.1    8.38   319.7    99.4    91.7    10.9    0.83
    5053    2100       7      29      12    18.5    96.8    8.08   319.7   100.8    93.2    10.4    0.96
    5054    2100       7      29      13    18.6    97.4    7.68   319.7    81.4    75.1     8.5    2.25
    5055    2100       7      29      14    18.9    98.1    7.38   319.7    60.5    55.9     6.7    5.33
    5056    2100       7      29      15    18.9    98.4    7.68   319.7    52.6    48.6     6.1    4.10
    5057    2100       7      29      16    18.9    98.7    8.04   338.8    41.6    37.9     6.7    1.58
    5058    2100       7      29      17    18.9    99.0    8.34   338.8    44.1    40.5     8.0    0.23
    5059    2100       7      29      18    19.0    99.0    7.64   338.7    52.9    48.9    11.8    0.12
    5060    2100       7      29      19    19.0    99.0    7.01   348.1    39.4    36.1    15.8    0.47
    5061    2100       7      29      20    19.1    99.0    6.31   347.9    15.6    13.8    18.7    0.00
    5062    2100       7      29      21    19.2    99.3    6.01   347.8     3.5     3.5     0.0    0.10
    5063    2100       7      29      22    19.2    99.7    5.61   347.7     0.0     0.0     0.0    0.10
    5064    2100       7      29      23    19.3   100.0    5.31   347.6     0.0     0.0     0.0    0.10
    5065    2100       7      30       0    19.3    99.7    5.31   347.6     0.0     0.0     0.0    0.10
    5066    2100       7      30       1    19.3    99.3    5.31   347.6     0.0     0.0     0.0    0.10
    5067    2100       7      30       2    19.3    99.0    5.31   347.6     0.0     0.0     0.0    0.10
    5068    2100       7      30       3    19.3    98.4    5.02   347.4     0.0     0.0     0.0    0.10
    5069    2100       7      30       4    19.2    97.8    4.57   356.5     1.4     1.4     0.0    0.10
    5070    2100       7      30       5    19.2    97.1    4.28   356.3    11.2    10.5     8.0    0.10
    5071    2100       7      30       6    19.5    97.1    4.57   356.5    36.7    33.8    13.7    0.00
    5072    2100       7      30       7    19.7    97.1    5.02   347.4    63.8    59.6    12.7    0.00
    5073    2100       7      30       8    20.0    97.1    5.31   347.6    95.8    90.4    12.2    0.00
    5074    2100       7      30       9    20.6    91.9    5.31   347.6   163.3   152.4    19.6    0.00
    5075    2100       7      30      10    21.1    86.7    5.17    16.1   226.2   209.8    25.6    0.00
    5076    2100       7      30      11    21.8    81.5    5.17    16.1   236.1   218.9    24.6    0.00
    5077    2100       7      30      12    22.7    76.9    5.17    16.1   303.8   219.5   115.4    0.00
    5078    2100       7      30      13    23.5    72.4    5.22     6.5   344.8   235.5   149.6    0.00
    5079    2100       7      30      14    24.5    67.7    5.22     6.5   339.6   261.2   112.2    0.09
    5080    2100       7      30      15    24.1    73.6    5.52     6.7   318.6   238.2   126.0    0.83
    5081    2100       7      30      16    23.6    79.5    5.86    16.5   278.6   198.0   145.9    0.67
    5082    2100       7      30      17    23.2    85.4    6.16    16.7   313.4   182.1   293.5    0.16
    5083    2100       7      30      18    22.5    88.3    5.86    16.5   210.1   132.2   236.1    0.74
    5084    2100       7      30      19    21.9    91.3    5.47    16.3   131.7    93.6   182.7    0.74
    5085    2100       7      30      20    21.1    94.2    5.17    16.1    70.4    50.5   217.3    0.00
    5086    2100       7      30      21    20.5    94.9    4.87    15.8    24.9    24.9     0.0    0.00
    5087    2100       7      30      22    19.8    95.4    4.53     5.9     3.5     3.5     0.0    0.00
    5088    2100       7      30      23    19.2    96.1    4.23     5.7     0.0     0.0     0.0    0.00
    5089    2100       7      31       0    19.3    96.4    4.23     5.7     0.0     0.0     0.0    0.00
    5090    2100       7      31       1    19.4    96.8    4.17    15.1     0.0     0.0     0.0    0.00
    5091    2100       7      31       2    19.5    97.1    4.17    15.1     0.0     0.0     0.0    0.00
    5092    2100       7      31       3    19.6    96.8    4.17    15.1     0.0     0.0     0.0    0.03
    5093    2100       7      31       4    19.7    96.4    4.11    24.8     1.4     1.4     0.0    0.03
    5094    2100       7      31       5    19.8    96.1    4.11    24.8     9.1     8.5     6.5    0.03
    5095    2100       7      31       6    20.2    94.5    4.81    25.5    26.8    24.7    10.0    0.00
    5096    2100       7      31       7    20.5    92.9    5.40    26.0    52.9    49.7     9.5    0.00
    5097    2100       7      31       8    20.9    91.3    6.10    26.5    90.1    84.4    12.9    0.00
    5098    2100       7      31       9    21.2    89.0    5.80    26.3   125.7   117.5    15.0    0.00
    5099    2100       7      31      10    21.6    86.7    5.47    16.3   149.8   140.4    14.7    0.00
    5100    2100       7      31      11    21.9    84.4    5.17    16.1   173.7   163.0    15.3    0.00
    5101    2100       7      31      12    22.2    84.4    5.47    16.3   165.8   155.0    14.8    0.00
    5102    2100       7      31      13    22.4    84.4    5.80    26.3   165.5   154.1    15.6    0.06
    5103    2100       7      31      14    22.7    84.4    6.10    26.5   234.8   215.6    27.6    0.03
