Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
    5801    2030       8      30      16    12.3    65.6    4.14   260.4   275.9   215.3   143.9    0.00
    5802    2030       8      30      17    11.4    70.9    5.13   260.3   133.8   121.2    40.9    0.00
    5803    2030       8      30      18    10.7    74.6    4.43   260.3    40.7    34.9    31.4    0.00
    5804    2030       8      30      19    10.0    78.2    3.83   288.9    54.2    54.2     0.0    0.00
    5805    2030       8      30      20     9.4    81.9    3.14   288.7     8.6     8.6     0.0    0.00
    5806    2030       8      30      21     8.6    86.6    2.84   288.6     0.0     0.0     0.0    0.00
    5807    2030       8      30      22     7.8    91.3    2.45   288.3     0.0     0.0     0.0    0.00
    5808    2030       8      30      23     7.0    96.0    2.15   288.1     0.0     0.0     0.0    0.00
    5809    2030       8      31       0     6.6    96.3    2.84   288.6     0.0     0.0     0.0    0.00
    5810    2030       8      31       1     6.2    96.7    3.44   279.3     0.0     0.0     0.0    0.00
    5811    2030       8      31       2     5.8    97.0    4.14   279.4     0.0     0.0     0.0    0.00
    5812    2030       8      31       3     5.4    97.3    3.84   279.4     0.0     0.0     0.0    0.00
    5813    2030       8      31       4     5.1    97.7    3.44   279.3     0.0     0.0     0.0    0.00
    5814    2030       8      31       5     4.7    98.0    3.15   279.3     0.0     0.0     0.0    0.00
    5815    2030       8      31       6     5.7    94.7    3.15   279.3    20.5     9.2   125.3    0.00
    5816    2030       8      31       7     6.7    91.3    3.14   288.7   126.5    37.5   408.4    0.00
    5817    2030       8      31       8     7.7    87.9    3.14   288.7   239.6    44.2   576.8    0.00
    5818    2030       8      31       9     9.3    79.9    3.44   288.8   374.2    50.2   723.5    0.00
    5819    2030       8      31      10    10.9    71.9    3.84   279.4   484.1    54.4   804.3    0.00
    5820    2030       8      31      11    12.5    63.9    4.14   279.4   573.3    69.2   849.4    0.00
    5821    2030       8      31      12    12.9    59.6    4.14   279.4   641.4   101.6   867.1    0.00
    5822    2030       8      31      13    13.4    55.2    4.14   269.9   660.8   164.8   803.9    0.00
    5823    2030       8      31      14    13.8    50.9    4.14   269.9   422.3   158.4   455.6    0.00
    5824    2030       8      31      15    12.2    61.9    5.42   269.9   449.4   144.3   597.7    0.00
    5825    2030       8      31      16    10.5    72.9    6.68   338.5   444.5   122.2   774.1    0.06
    5826    2030       8      31      17     9.0    83.9    7.96   338.7   110.3    77.2   109.3    0.06
    5827    2030       8      31      18     9.3    81.9    6.97   338.5   199.1    55.5   811.1    0.00
    5828    2030       8      31      19     9.6    79.9    6.09   240.8    60.9    60.9     0.0    0.51
    5829    2030       8      31      20     9.9    77.9    5.11   241.0     3.6     3.6     0.0    0.00
    5830    2030       8      31      21     8.9    83.2    4.12   241.2     0.0     0.0     0.0    0.00
    5831    2030       8      31      22     7.7    88.6    3.15   279.3     0.0     0.0     0.0    0.00
    5832    2030       8      31      23     6.6    94.0    2.16   278.9     0.0     0.0     0.0    0.00
    5833    2030       9       1       0     6.5    93.8    2.48   277.8     0.0     0.0     0.0    0.00
    5834    2030       9       1       1     6.4    93.8    2.84   297.1     0.0     0.0     0.0    0.00
    5835    2030       9       1       2     6.2    93.8    3.14   297.4     0.0     0.0     0.0    0.00
    5836    2030       9       1       3     5.7    94.5    3.14   297.4     0.0     0.0     0.0    0.00
    5837    2030       9       1       4     5.3    95.1    3.18   221.8     0.0     0.0     0.0    0.00
    5838    2030       9       1       5     4.8    95.9    3.18   221.8     0.0     0.0     0.0    0.00
    5839    2030       9       1       6     5.7    92.5    2.48   222.3    17.6     8.4   105.0    0.00
    5840    2030       9       1       7     6.5    89.0    1.86   286.3   120.0    31.8   414.2    0.00
    5841    2030       9       1       8     7.3    85.6    1.16   284.0   244.5    40.0   609.5    0.00
    5842    2030       9       1       9     9.0    74.1    1.86   286.3   384.4    55.4   742.5    0.00
    5843    2030       9       1      10    10.6    62.5    2.48   277.8   500.1    65.4   820.4    0.00
    5844    2030       9       1      11    12.3    51.2    3.19   278.3   517.5   115.4   682.5    0.00
    5845    2030       9       1      12    12.7    49.5    4.49   278.8   616.2    86.6   858.3    0.00
    5846    2030       9       1      13    13.1    47.9    5.90   279.1   458.5   190.5   438.2    0.00
    5847    2030       9       1      14    13.5    46.2    7.21   279.3   532.5   187.7   601.2    0.00
    5848    2030       9       1      15    13.0    52.9    5.90   279.1   558.3    70.1   967.9    0.00
    5849    2030       9       1      16    12.6    59.5    4.49   278.8   215.6   115.9   243.3    0.00
    5850    2030       9       1      17    12.1    66.2    3.19   278.3   319.2   108.5   712.3    0.00
    5851    2030       9       1      18    11.1    69.0    2.88   278.1   125.7    86.7   226.8    0.00
    5852    2030       9       1      19    10.0    71.6    2.41   194.0    43.4    43.4     0.0    0.00
    5853    2030       9       1      20     9.1    74.4    2.11   194.5     2.9     2.9     0.0    0.00
    5854    2030       9       1      21     8.3    79.8    2.11   194.5     0.0     0.0     0.0    0.00
    5855    2030       9       1      22     7.4    85.3    2.20   259.2     0.0     0.0     0.0    0.00
    5856    2030       9       1      23     6.7    90.7    2.20   259.2     0.0     0.0     0.0    0.00
    5857    2030       9       2       0     6.3    92.1    2.20   259.2     0.0     0.0     0.0    0.00
    5858    2030       9       2       1     6.0    93.5    1.95   145.3     0.0     0.0     0.0    0.00
    5859    2030       9       2       2     5.6    94.8    1.95   145.3     0.0     0.0     0.0    0.00
    5860    2030       9       2       3     7.2    93.8    3.26   143.2     0.0     0.0     0.0    0.00
    5861    2030       9       2       4     9.0    92.8    4.73   162.3     0.0     0.0     0.0    0.00
    5862    2030       9       2       5    10.6    91.7    6.03   161.8     0.0     0.0     0.0    0.00
    5863    2030       9       2       6    11.2    88.4    6.33   161.7     2.6     2.6     0.0    0.00
    5864    2030       9       2       7    11.8    84.9    6.83   191.4    11.9    10.8     5.6    0.20
    5865    2030       9       2       8    12.4    81.5    7.13   191.3    31.8    29.8     5.7    0.20
    5866    2030       9       2       9    12.7    86.3    7.84   191.2    35.4    33.3     4.9    0.60
    5867    2030       9       2      10    12.9    91.0    8.47   201.0    55.0    51.5     6.7    0.20
    5868    2030       9       2      11    13.2    95.9    9.17   200.9   168.2   151.8    28.1    0.77
    5869    2030       9       2      12    14.3    90.7    8.17   201.0   198.0   179.1    31.0    0.39
    5870    2030       9       2      13    15.3    85.6    7.22   230.5   276.4   244.9    51.8    0.39
    5871    2030       9       2      14    16.3    80.5    6.21   230.6   256.1   227.7    50.1    0.00
    5872    2030       9       2      15    16.2    78.4    6.21   230.6   278.6   230.4    96.6    0.00
    5873    2030       9       2      16    16.2    76.4    6.22   240.3   356.8   211.9   359.2    0.00
    5874    2030       9       2      17    16.1    74.4    6.22   240.3   147.0   128.0    65.1    0.00
    5875    2030       9       2      18    15.7    80.2    5.92   240.3    49.9    45.6    26.3    0.39
    5876    2030       9       2      19    15.4    85.9    5.49   221.0    25.8    25.8     0.0    0.58
    5877    2030       9       2      20    15.0    91.7    5.19   221.1     1.1     1.1     0.0    0.00
    5878    2030       9       2      21    15.0    91.4    4.89   221.1     0.0     0.0     0.0    0.00
    5879    2030       9       2      22    14.9    91.0    4.49   221.2     0.0     0.0     0.0    0.39
    5880    2030       9       2      23    14.9    90.7    4.19   221.3     0.0     0.0     0.0    0.00
    5881    2030       9       3       0    14.9    90.7    4.49   221.2     0.0     0.0     0.0    0.00
    5882    2030       9       3       1    14.9    90.7    4.87   211.5     0.0     0.0     0.0    0.00
    5883    2030       9       3       2    14.9    90.7    5.17   211.4     0.0     0.0     0.0    0.00
    5884    2030       9       3       3    14.0    92.5    5.17   211.4     0.0     0.0     0.0    0.00
    5885    2030       9       3       4    13.1    94.1    5.15   201.7     0.0     0.0     0.0    0.00
    5886    2030       9       3       5    12.3    95.9    5.15   201.7     0.0     0.0     0.0    1.08
    5887    2030       9       3       6    12.5    94.1    4.85   201.8     3.4     3.4     0.0    1.00
    5888    2030       9       3       7    12.6    92.5    4.47   211.6    30.9    28.0    14.7    0.84
    5889    2030       9       3       8    12.7    90.7    4.17   211.7    67.5    61.9    17.2    0.23
    5890    2030       9       3       9    13.2    89.7    4.47   211.6   214.8   132.3   190.2    0.08
    5891    2030       9       3      10    13.8    88.7    4.91   269.3   285.1   172.3   216.5    0.00
    5892    2030       9       3      11    14.3    87.6    5.21   269.3   255.6   165.0   156.5    0.00
    5893    2030       9       3      12    15.2    81.8    4.50   269.2   500.4   161.5   558.1    0.00
    5894    2030       9       3      13    16.0    76.1    3.91   250.0   355.5   153.8   335.1    0.38
    5895    2030       9       3      14    16.9    70.3    3.21   250.0   418.7   220.7   352.4    0.46
    5896    2030       9       3      15    16.8    69.3    4.52   250.0   319.5   226.5   188.3    0.31
    5897    2030       9       3      16    16.7    68.3    5.91   230.7   302.7   197.6   263.6    0.15
    5898    2030       9       3      17    16.6    67.3    7.22   230.5   278.0   142.0   479.0    0.00
    5899    2030       9       3      18    15.5    71.6    5.91   230.7   169.3    95.9   459.1    0.00
    5900    2030       9       3      19    14.5    76.1    4.47   211.6    58.1    58.1     0.0    0.00
    5901    2030       9       3      20    13.4    80.5    3.16   212.3     1.9     1.9     0.0    0.00
    5902    2030       9       3      21    12.9    83.5    3.16   212.3     0.0     0.0     0.0    0.00
    5903    2030       9       3      22    12.6    86.6    3.09   183.4     0.0     0.0     0.0    0.00
    5904    2030       9       3      23    12.1    89.7    3.09   183.4     0.0     0.0     0.0    0.00
    5905    2030       9       4       0    11.5    92.1    2.38   184.4     0.0     0.0     0.0    0.00
    5906    2030       9       4       1    10.9    94.5    1.88   277.1     0.0     0.0     0.0    0.21
    5907    2030       9       4       2    10.3    96.9    1.18   275.4     0.0     0.0     0.0    0.29
    5908    2030       9       4       3     9.7    97.2    1.88   277.1     0.0     0.0     0.0    0.00
    5909    2030       9       4       4     9.1    97.6    2.13    48.2     0.0     0.0     0.0    0.00
    5910    2030       9       4       5     8.4    97.9    2.84    48.6     0.0     0.0     0.0    0.00
    5911    2030       9       4       6     9.4    96.2    2.54    48.5    12.5    12.5     0.0    0.00
    5912    2030       9       4       7    10.4    94.5    2.15    37.4    74.0    59.4    73.4    0.00
    5913    2030       9       4       8    11.4    92.8    1.85    37.0   167.9   115.4   163.7    0.00
    5914    2030       9       4       9    12.7    86.3    1.15    35.1   170.5   147.5    53.6    0.00
    5915    2030       9       4      10    14.0    79.8    0.55    29.7   272.9   209.0   124.2    0.00
    5916    2030       9       4      11    15.4    73.3    0.19   250.7   271.5   238.4    57.4    0.00
    5917    2030       9       4      12    15.5    73.0    1.09   310.5   172.2   149.1    38.4    0.00
    5918    2030       9       4      13    15.5    72.6    2.09   315.1   162.8   145.0    29.9    0.08
    5919    2030       9       4      14    15.6    72.3    3.09   316.7   558.5   336.0   399.0    0.40
